"Function"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"alpha-D-xyloside xylohydrolase [GO:0061634]"	-0.0803400549330343	6.20765211956837	0.0471811527376689	0.828042954271111	0.99954851282426
"DNA ligase (ATP) activity [GO:0003910]"	0.0688037254200805	5.53626419403624	0.047172050395484	0.828059283122221	0.99954851282426
"neopullulanase activity [GO:0031216]"	-0.0698851161248538	5.59465716825991	0.0461815888195645	0.8298460489281	0.99954851282426
"citrate synthase activity [GO:0036440]"	-0.0380574714060264	7.63163409458145	0.045833813455312	0.830478175385172	0.99954851282426
"protein xylosyltransferase activity [GO:0030158]"	0.0728607753698024	5.81053854214174	0.0458118447184415	0.830518190485106	0.99954851282426
"actin binding [GO:0003779]"	-0.221101265874689	10.295890265281	0.0456359137049223	0.830839003758826	0.99954851282426
"secondary active p-aminobenzoyl-glutamate transmembrane transporter activity [GO:0015558]"	0.0594481536861915	6.58211323751828	0.0455025106609748	0.831082697814712	0.99954851282426
"rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]"	0.029552304127826	8.02985724239948	0.0451511854720579	0.831726273806653	0.99954851282426
"dihydroxy-acid dehydratase activity [GO:0004160]"	-0.0331072809557288	8.439809730799	0.0450546766095536	0.83190352165295	0.99954851282426
"L-lysine efflux transmembrane transporter activity [GO:0015661]"	0.0456588404113857	6.09903280421987	0.0445896056340052	0.832760463802639	0.99954851282426
"triphosphoric monoester hydrolase activity [GO:0016793]"	0.033052641106657	7.47235371171996	0.0443556729567582	0.833193274295342	0.99954851282426
"DNA-binding transcription activator activity [GO:0001216]"	0.0319959187287006	7.51488837915491	0.0443442684628366	0.833214404754896	0.99954851282426
"pantetheine-phosphate adenylyltransferase activity [GO:0004595]"	-0.0315813466930132	7.60210758311176	0.0429834346184697	0.835756467335177	0.99954851282426
"1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) activity [GO:0033712]"	0.0705946310113201	5.31658738853828	0.0429208644698806	0.835874352156484	0.99954851282426
"ATPase-coupled cation transmembrane transporter activity [GO:0019829]"	-0.0254282517333796	9.7645867295234	0.0419284628481242	0.83775619594413	0.99954851282426
"selenide, water dikinase activity [GO:0004756]"	0.0532010690855198	6.18008741245895	0.0417920215273986	0.838016730554253	0.99954851282426
"deacetylase activity [GO:0019213]"	-0.0537892853519962	6.18556506864189	0.0414410910328815	0.838688874322118	0.99954851282426
"P-type calcium transporter activity [GO:0005388]"	0.0453775064536968	7.97696384444146	0.0413430189130057	0.838877243153044	0.99954851282426
"uroporphyrin-III C-methyltransferase activity [GO:0004851]"	0.0594096362804808	6.84094699848916	0.0410853814973855	0.839373203045356	0.99954851282426
"ribonucleoprotein complex binding [GO:0043021]"	-0.218794988357727	5.10922450232627	0.0407407738640284	0.840039120979942	0.99954851282426
"polysaccharide transmembrane transporter activity [GO:0015159]"	-0.0702875837286119	6.23700694892356	0.0404397611577174	0.840623198699503	0.99954851282426
"double-stranded DNA binding [GO:0003690]"	0.0317443706475523	8.77380887703216	0.0398064589492186	0.841859472383485	0.99954851282426
"5'-3' exonuclease activity [GO:0008409]"	0.0297061857064945	8.74665856048894	0.0393647092511746	0.842727880019545	0.99954851282426
"tryptophan-tRNA ligase activity [GO:0004830]"	-0.0297474085354612	8.22893165874801	0.0377871865853754	0.845871094412231	0.99954851282426
"sequence-specific double-stranded DNA binding [GO:1990837]"	-0.19732178159093	6.32315863831801	0.0375022813210624	0.846445984434061	0.99954851282426
"fibroblast growth factor receptor binding [GO:0005104]"	-0.201766109278035	5.05872955782334	0.0372934010122083	0.8468689099585	0.99954851282426
"structural constituent of cytoskeleton [GO:0005200]"	-0.181229474933889	7.87078826230917	0.0371161809467431	0.847228696506869	0.99954851282426
"acetylgalactosaminyltransferase activity [GO:0008376]"	-0.188575338900813	5.2137718703282	0.0367454276503754	0.847984280386515	0.99954851282426
"pyridoxal kinase activity [GO:0008478]"	-0.0241843721502929	7.56174550665486	0.0367434996021934	0.847988219994723	0.99954851282426
"protein dimerization activity [GO:0046983]"	0.0315433394642431	10.836206264783	0.0367095470431051	0.848057613307218	0.99954851282426
"lytic endotransglycosylase activity [GO:0008932]"	-0.0275442169100053	7.62164578972119	0.0365782810567943	0.848326212311081	0.99954851282426
"UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760]"	-0.0336858788558442	8.98717705559679	0.0364902336670232	0.848506656614912	0.99954851282426
"serine-type peptidase activity [GO:0008236]"	0.0280966862366982	9.96635968757307	0.0360484611996603	0.849415449911869	0.99954851282426
"precorrin-2 dehydrogenase activity [GO:0043115]"	-0.0558040930973338	6.45366793296509	0.0359073059114019	0.849707042935329	0.99954851282426
"carbamate kinase activity [GO:0008804]"	-0.0438951836012731	7.67077849862091	0.035890169124162	0.849742483821634	0.99954851282426
"polyamine binding [GO:0019808]"	0.0294112936035258	8.30318041503507	0.0356411435166173	0.850258490396015	0.99954851282426
"L-rhamnose mutarotase activity [GO:0062192]"	-0.0634090534176206	5.27240358017427	0.0347674201097363	0.852083858002289	0.99954851282426
"undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity [GO:0099621]"	0.0527042622086603	5.53474429314889	0.0347204782104571	0.852182596520483	0.99954851282426
"histone deacetylase binding [GO:0042826]"	-0.202218046559555	6.04891072576332	0.0342118119438748	0.853256995146273	0.99954851282426
"potassium ion transmembrane transporter activity [GO:0015079]"	0.0287299578167856	8.479447546437	0.0337476034313022	0.854244723084973	0.99954851282426
"protein serine/threonine/tyrosine kinase activity [GO:0004712]"	-0.0277785087659152	7.90216762400006	0.0335027884916457	0.854768461811512	0.99954851282426
"Gly-tRNA(Ala) hydrolase activity [GO:0106026]"	-0.0346654864715435	7.49105111858322	0.0333338740423477	0.855130978616508	0.99954851282426
"Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]"	-0.0346654864715435	7.49105111858322	0.0333338740423477	0.855130978616508	0.99954851282426
"syntaxin binding [GO:0019905]"	-0.207699691288712	5.20365344488546	0.0324410920010756	0.857062986934527	0.99954851282426
"nitrite reductase (cytochrome, ammonia-forming) activity [GO:0042279]"	0.068459981331702	5.20214344221858	0.0324029908025327	0.857146046219392	0.99954851282426
"L-ribulose-phosphate 4-epimerase activity [GO:0008742]"	-0.0386040198386052	6.14450058063433	0.03231577346599	0.857336366962913	0.99954851282426
"Hsp70 protein binding [GO:0030544]"	-0.185484622087205	5.4218675375819	0.0321411764754078	0.857718160897329	0.99954851282426
"phosphatase activity [GO:0016791]"	0.0241400290656078	9.50377191267483	0.0319938720784303	0.858041106948413	0.99954851282426
"ligase activity, forming carbon-nitrogen bonds [GO:0016879]"	0.0257887579233794	9.19868085372358	0.0317150264338304	0.858654548002613	0.99954851282426
"adenylylsulfate kinase activity [GO:0004020]"	-0.0355629920190648	6.51077589006883	0.0316995177221102	0.858688747616753	0.99954851282426
"fumarate hydratase activity [GO:0004333]"	0.0265992684598874	7.1200612010865	0.0314186190703565	0.859309682082752	0.99954851282426
"arsenite transmembrane transporter activity [GO:0015105]"	-0.0598101172100902	5.47682349137896	0.030707265032424	0.860895073887597	0.99954851282426
"flavin adenine dinucleotide binding [GO:0050660]"	-0.0222032269832192	11.9391573303286	0.0305126585165301	0.861332082243212	0.99954851282426
"cysteine desulfurase activity [GO:0031071]"	0.0255803383609709	9.26789478942878	0.0303107591921599	0.861786987872613	0.99954851282426
"inositol 1,4,5 trisphosphate binding [GO:0070679]"	-0.203309691782415	6.40620082367339	0.02974098941643	0.863079238028234	0.99954851282426
"SMAD binding [GO:0046332]"	0.232578468064949	5.27128276987886	0.0296743262151047	0.863231261679407	0.99954851282426
"protein kinase activity [GO:0004672]"	0.0957947769732275	10.6321353267098	0.0293629230798444	0.863943748179559	0.99954851282426
"glutamate-ammonia ligase activity [GO:0004356]"	0.0222126701403838	9.68721708767638	0.0291737056052022	0.864378576174763	0.99954851282426
"phosphotyrosine residue binding [GO:0001784]"	0.221670116162755	5.56996400041369	0.0290323573765789	0.864704346862681	0.99954851282426
"dipeptidase activity [GO:0016805]"	-0.0269679996982221	8.80420618807593	0.0289283610395987	0.864944552612801	0.99954851282426
"DNA binding [GO:0003677]"	0.021800404087401	16.2847743020019	0.0288492419453377	0.86512759580902	0.99954851282426
"protein heterodimerization activity [GO:0046982]"	0.179608045166317	8.28661485736707	0.0285084560795497	0.865918976048048	0.99954851282426
"NADH dehydrogenase (quinone) activity [GO:0050136]"	0.0394966374957079	6.66463747134491	0.0282959585871367	0.86641490691744	0.99954851282426
"cation channel activity [GO:0005261]"	-0.203532270102413	6.90981802376218	0.0282839705873545	0.866442941720205	0.99954851282426
"formate-tetrahydrofolate ligase activity [GO:0004329]"	0.022122087187256	8.63626609581823	0.0274872424015995	0.868320036517538	0.99954851282426
"transketolase activity [GO:0004802]"	0.0320405529412613	7.11432419643322	0.0273601795098539	0.86862196981007	0.99954851282426
"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity [GO:0005220]"	-0.162624921627142	6.05826399123803	0.0271794026093701	0.869052785135465	0.99954851282426
"DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]"	0.0212465702309184	10.1530914661867	0.0271151339199616	0.869206300399994	0.99954851282426
"chemokine activity [GO:0008009]"	0.23377617219596	5.44966813408093	0.0268576499734401	0.869823220682098	0.99954851282426
"arginine binding [GO:0034618]"	-0.0381207292353271	7.28874655509698	0.0266928066034877	0.870219773751534	0.99954851282426
"fructose-bisphosphate aldolase activity [GO:0004332]"	-0.0215424864318987	8.57190921274908	0.0266124836409656	0.87041345706337	0.99954851282426
"transmembrane receptor protein serine/threonine kinase activity [GO:0004675]"	-0.149083536465835	5.82112991677123	0.0266119684988286	0.870414700196864	0.99954851282426
"acetyltransferase activity [GO:0016407]"	-0.0257686317279253	8.3839639831134	0.0262534474896086	0.871282893834221	0.99954851282426
"alanine:sodium symporter activity [GO:0015655]"	0.0281567734235876	9.19445981971439	0.0261456462922691	0.871545133169061	0.99954851282426
"shikimate kinase activity [GO:0004765]"	-0.0248065429461222	8.30800249758631	0.0260473359861102	0.871784768842954	0.99954851282426
"ATPase-coupled intramembrane lipid transporter activity [GO:0140326]"	-0.193174173914243	7.13520333262922	0.0255291648705498	0.873055571325054	0.99954851282426
"semaphorin receptor activity [GO:0017154]"	0.182807992588684	7.45769799169353	0.0254457435025301	0.873261392361963	0.99954851282426
"UDP-glucuronate decarboxylase activity [GO:0048040]"	-0.030039417226723	7.82359622833523	0.0253979562107949	0.873379451245986	0.99954851282426
"diacylglycerol binding [GO:0019992]"	0.172622888890983	5.98742865695102	0.0251624775488501	0.873962873372329	0.99954851282426
"isomerase activity [GO:0016853]"	0.0222412779609599	11.5076681568163	0.0250332267929787	0.874284295162521	0.99954851282426
"carboxy-lyase activity [GO:0016831]"	0.020180573525748	8.58953508680629	0.0248668874750129	0.874699203333179	0.99954851282426
"3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]"	0.024397534899688	8.033727519302	0.0247635024040012	0.874957798699712	0.99954851282426
"3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]"	0.024397534899688	8.033727519302	0.0247635024040012	0.874957798699712	0.99954851282426
"magnesium ion binding [GO:0000287]"	0.0196288248019009	13.4827309550383	0.024679955859606	0.875167176695271	0.99954851282426
"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]"	0.0525158842886332	6.75343619163455	0.0245814832453233	0.875414428068166	0.99954851282426
"polynucleotide adenylyltransferase activity [GO:0004652]"	-0.132742431921293	5.1364581851263	0.0245042944233536	0.875608593697374	0.99954851282426
"cytoskeletal protein binding [GO:0008092]"	0.166539928682579	6.68907064628462	0.0244616139866771	0.875716089286912	0.99954851282426
"1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]"	-0.0210898673597487	9.05070043174693	0.0239145308588249	0.877102581517404	0.99954851282426
"methionine-tRNA ligase activity [GO:0004825]"	0.0237085938477068	9.0157236185577	0.0238555231855893	0.87725309285102	0.99954851282426
"cis-regulatory region sequence-specific DNA binding [GO:0000987]"	0.199522447853363	5.23030421054379	0.0238351487334789	0.877305106382707	0.99954851282426
"mRNA 3'-UTR binding [GO:0003730]"	-0.175395998587824	5.6864504402058	0.0237931044066642	0.877412512498561	0.99954851282426
"orotidine-5'-phosphate decarboxylase activity [GO:0004590]"	0.0233821189247862	8.12743937254708	0.0232858630155528	0.878716042863919	0.99954851282426
"protein-cysteine S-palmitoyltransferase activity [GO:0019706]"	0.202989314533672	5.30126363482216	0.0232433008090087	0.878826078860457	0.99954851282426
"ubiquitin-protein transferase activity [GO:0004842]"	0.176322233865295	8.56034198047403	0.0230188138799932	0.879408157731367	0.99954851282426
"inositol heptakisphosphate kinase activity [GO:0000829]"	0.191017198127087	4.80981951503013	0.0226719641277437	0.880313253509598	0.99954851282426
"calcium-dependent phospholipid binding [GO:0005544]"	-0.181693669656729	6.48019415646437	0.0224822642576896	0.880811267219963	0.99954851282426
"phospholipid transporter activity [GO:0005548]"	0.188978927181688	5.64463074543173	0.0219967755379979	0.882095677639487	0.99954851282426
"phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]"	-0.0319569569228335	7.63808634277506	0.0217810788485204	0.8826709712151	0.99954851282426
"proton transmembrane transporter activity [GO:0015078]"	0.0209147579967164	9.14024053099551	0.0216883695670829	0.882919134099938	0.99954851282426
"carbohydrate binding [GO:0030246]"	0.0217915526915322	12.152011520085	0.0216255604734101	0.883087568642155	0.99954851282426
"racemase activity, acting on amino acids and derivatives [GO:0036361]"	0.0382952851336147	6.21460552491626	0.0214572916523572	0.883540048937597	0.99954851282426
"signaling receptor complex adaptor activity [GO:0030159]"	0.155336575489199	5.56769809900069	0.020358431675005	0.886540562227185	0.99954851282426
"argininosuccinate synthase activity [GO:0004055]"	-0.0213403557552807	8.19346131882691	0.0202433614962576	0.886859501061371	0.99954851282426
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor [GO:0016625]"	-0.0246689054208739	7.44700087388461	0.0201216737188439	0.887197789594441	0.99954851282426
"histone-lysine N-methyltransferase activity [GO:0018024]"	-0.145777645419134	6.19863100874528	0.0200734308716015	0.887332192099951	0.99954851282426
"gamma-aminobutyric acid:sodium symporter activity [GO:0005332]"	0.224931756000724	5.39150910561845	0.0200480192145651	0.887403054136464	0.99954851282426
"protein serine/threonine phosphatase activity [GO:0004722]"	-0.0195913362390542	8.38574802697789	0.0195511776968278	0.888797844654775	0.99954851282426
"NADH dehydrogenase (ubiquinone) activity [GO:0008137]"	-0.0182475520757752	9.5516937642516	0.0193862582780144	0.889264812087049	0.99954851282426
"PDZ domain binding [GO:0030165]"	0.165099772211251	4.92702593223949	0.0193574763911837	0.88934651491084	0.99954851282426
"manganese ion transmembrane transporter activity [GO:0005384]"	-0.0361001190475585	7.16819760336907	0.0188429040999889	0.890817810862089	0.99954851282426
"LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]"	-0.0311418159020005	6.78512202300666	0.018739688241415	0.891115386972638	0.99954851282426
"inorganic anion exchanger activity [GO:0005452]"	0.149370559166429	6.84832070168005	0.0179741001681322	0.893349182284825	0.99954851282426
"phosphopantothenoylcysteine decarboxylase activity [GO:0004633]"	-0.0248545719437765	7.60670877405485	0.0178849840411601	0.893612323429121	0.99954851282426
"signaling receptor binding [GO:0005102]"	-0.134042833530811	7.65892074788282	0.0178657096962151	0.893669324220808	0.99954851282426
"ligase activity [GO:0016874]"	0.0173861685111147	10.6877309863674	0.0178171533241385	0.893813060809008	0.99954851282426
"L-ascorbic acid binding [GO:0031418]"	-0.183986483312393	5.94994380131245	0.017749741507501	0.894012944191407	0.99954851282426
"low voltage-gated calcium channel activity [GO:0008332]"	-0.180788443951436	5.68875995620123	0.0177392054074197	0.894044219761595	0.99954851282426
"aminopeptidase activity [GO:0004177]"	-0.0198741873242431	10.846015210025	0.0177321300985325	0.894065227555546	0.99954851282426
"calcium channel activity [GO:0005262]"	0.143424135103556	7.49077996227772	0.0173902612451702	0.895085425394541	0.99954851282426
"rhamnulokinase activity [GO:0008993]"	0.02183223320671	7.45486686242617	0.0173044895645855	0.89534298069848	0.99954851282426
"hyaluronic acid binding [GO:0005540]"	-0.106746845766044	5.92280344667462	0.0168439389894832	0.896737162472375	0.99954851282426
"helicase activity [GO:0004386]"	0.0189198660914452	11.8982770599995	0.0167450839430487	0.897038934385643	0.99954851282426
"transmembrane receptor protein tyrosine kinase activity [GO:0004714]"	0.0855136135320781	8.34361970221908	0.0164962266236177	0.897802647697655	0.99954851282426
"sodium channel activity [GO:0005272]"	-0.135572599666522	5.75898118116984	0.0164779602285066	0.897858935041323	0.99954851282426
"racemase and epimerase activity, acting on amino acids and derivatives [GO:0016855]"	0.0344845457544482	5.8973118272785	0.0164339976315562	0.897994534598444	0.99954851282426
"DNA primase activity [GO:0003896]"	0.0180866172584519	9.29449406937157	0.0164039058796375	0.898087456810799	0.99954851282426
"glycerone kinase activity [GO:0004371]"	-0.0178590291833596	9.01420772314139	0.0162135169327224	0.898677389486478	0.99954851282426
"[acyl-carrier-protein] S-malonyltransferase activity [GO:0004314]"	-0.0170954318061886	7.84597128335919	0.0158163988056783	0.899919321174802	0.99954851282426
"metallocarboxypeptidase activity [GO:0004181]"	-0.0310848720349078	8.43211569452087	0.0154735600925875	0.901004301206753	0.99954851282426
"diaminopimelate decarboxylase activity [GO:0008836]"	0.0162864938478108	8.18714499534651	0.0152799128235737	0.901622534680167	0.99954851282426
"kinesin binding [GO:0019894]"	-0.130941972813744	5.78407930538689	0.0149636621789462	0.902640803069387	0.99954851282426
"ATP:ADP antiporter activity [GO:0005471]"	-0.108645107806243	5.22318675831056	0.0149588044274935	0.902656528873781	0.99954851282426
"clathrin adaptor activity [GO:0035615]"	0.16161536572965	4.91926427261477	0.0149414129223526	0.902712850956253	0.99954851282426
"protein methylthiotransferase activity [GO:0103039]"	-0.0174530616101828	8.23531765697034	0.0148783437759921	0.902917378863677	0.99954851282426
"diaminopimelate epimerase activity [GO:0008837]"	-0.0205958210280312	8.49019369268476	0.0147900121797289	0.903204571755789	0.99954851282426
"sulfurtransferase activity [GO:0016783]"	0.0205433331994467	9.3983778323364	0.0146581692620993	0.903634856979101	0.99954851282426
"oxaloacetate decarboxylase activity [GO:0008948]"	0.0183023102055076	7.63945015472117	0.014650799876061	0.903658965686254	0.99954851282426
"acyl-phosphate glycerol-3-phosphate acyltransferase activity [GO:0043772]"	-0.0271863467360159	7.52547177523071	0.0145283811594838	0.904060358148004	0.99954851282426
"protein phosphatase binding [GO:0019903]"	0.128309578978715	5.71784764719245	0.014415101936601	0.904433314723788	0.99954851282426
"glutamate 5-kinase activity [GO:0004349]"	-0.0159918679306938	7.72325732866251	0.0143504865215585	0.904646718285228	0.99954851282426
"serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]"	0.019712914619292	10.6369444597143	0.0140827134123027	0.905536322682824	0.99954851282426
"guanine phosphoribosyltransferase activity [GO:0052657]"	0.0185160743398876	7.71418542747855	0.013885066423752	0.906198466674712	0.99954851282426
"phosphoric diester hydrolase activity [GO:0008081]"	-0.0142061477974903	8.71082989665922	0.0138648952656599	0.906266310732913	0.99954851282426
"endopeptidase activity [GO:0004175]"	0.0756080032914783	5.20160961918372	0.0138466611807511	0.9063276826736	0.99954851282426
"citrate CoA-transferase activity [GO:0008814]"	0.0392689534869341	6.38814485367604	0.0137419056635055	0.90668106335051	0.99954851282426
"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]"	-0.0147005416340613	9.96573731150631	0.0135459462053928	0.907345795530113	0.99954851282426
"poly(A) binding [GO:0008143]"	-0.110040882982374	4.91448288148674	0.0135334936162348	0.907388201283588	0.99954851282426
"dihydroorotase activity [GO:0004151]"	-0.0156112048253153	8.32452956875658	0.0132778551247212	0.908263156759693	0.99954851282426
"G protein-coupled receptor activity [GO:0004930]"	-0.115466540887048	10.2857575171361	0.0130793325254093	0.908948529605791	0.99954851282426
"enzyme binding [GO:0019899]"	-0.131881170836538	6.64467174786991	0.0129841206579613	0.909279105435438	0.99954851282426
"3',5'-cyclic-nucleotide phosphodiesterase activity [GO:0004114]"	0.11211334640322	6.57281761530532	0.0127982633211907	0.909927959151125	0.99954851282426
"dynein intermediate chain binding [GO:0045505]"	0.149895255945796	5.64065258757488	0.012536100400057	0.910851373353295	0.99954851282426
"protein tyrosine kinase activity [GO:0004713]"	-0.0545182042732618	7.89580225428437	0.0118204033511322	0.913423246912591	0.99954851282426
"phosphopyruvate hydratase activity [GO:0004634]"	-0.0161119034241728	8.41188019155836	0.0115403932368672	0.914450852491205	0.99954851282426
"large ribosomal subunit rRNA binding [GO:0070180]"	0.0173585810793843	8.34556261972237	0.0115065859493635	0.914575770832685	0.99954851282426
"NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]"	-0.127268217337735	5.61495433899764	0.0114404975364231	0.914820505585497	0.99954851282426
"phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]"	0.0121701672635731	8.01378512467533	0.0113040761414167	0.915327964816052	0.99954851282426
"DNA-binding transcription factor activity [GO:0003700]"	-0.014482661042672	13.9889222709657	0.011297038158034	0.91535422843057	0.99954851282426
"3'-5' exonuclease activity [GO:0008408]"	0.0147086228130951	11.3170739024573	0.0112290297294697	0.915608442668737	0.99954851282426
"glucuronate isomerase activity [GO:0008880]"	-0.0122581393022251	7.99140145265008	0.0112206029391175	0.915639995999003	0.99954851282426
"pyridoxal phosphate binding [GO:0030170]"	0.0126815042840367	12.8500391416528	0.0110879596792079	0.916138253984979	0.99954851282426
"carbon-monoxide dehydrogenase (ferredoxin) activity [GO:0043885]"	-0.0328418608603098	6.5687823653542	0.0110730194032778	0.916194563675098	0.99954851282426
"dolichyl-phosphate-mannose-protein mannosyltransferase activity [GO:0004169]"	0.0347554089350219	6.98959301379057	0.0110171325498838	0.916405541743781	0.99954851282426
"catalytic activity [GO:0003824]"	-0.0140693052320287	13.6482180936403	0.0105346149385035	0.918250066336808	0.99954851282426
"double-stranded RNA binding [GO:0003725]"	0.0127561811019583	8.57104004118054	0.0103155023903279	0.919101753940815	0.99954851282426
"Wnt-protein binding [GO:0017147]"	-0.102943682842724	4.9785303517551	0.0100836980623562	0.920012783093046	0.99954851282426
"sigma factor activity [GO:0016987]"	0.0149920191677126	11.9734456628159	0.0100740310259937	0.920051004707615	0.99954851282426
"formate dehydrogenase (NAD+) activity [GO:0008863]"	-0.0416428395599137	5.26920004712602	0.0100132313989159	0.920291820606666	0.99954851282426
"ATP-dependent microtubule motor activity [GO:1990939]"	-0.112577740805884	8.52789054532188	0.00978364940198162	0.921207877483593	0.99954851282426
"cell adhesion molecule binding [GO:0050839]"	-0.116769511543149	6.0545495506528	0.00972244197359018	0.921453929404959	0.99954851282426
"S-adenosyl-L-methionine binding [GO:1904047]"	-0.0230083262342371	6.70384730481962	0.00950994332384347	0.922314295333748	0.99954851282426
"serine-type endopeptidase inhibitor activity [GO:0004867]"	-0.0765662669183306	7.17430376225845	0.00907878450106026	0.924090318616793	0.99954851282426
"RNA uridylyltransferase activity [GO:0050265]"	0.140233175699577	5.7351129153461	0.00904213348521488	0.924243234906648	0.99954851282426
"N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity [GO:0003992]"	-0.0180713134538176	7.55176947342268	0.00901684319045781	0.924348934122346	0.99954851282426
"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]"	0.0146977325973385	8.03866662615225	0.00898169621310885	0.924496077409963	0.99954851282426
"tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]"	0.0157110937009154	7.86428195846118	0.00897740520239054	0.924514061666129	0.99954851282426
"phosphatidylinositol-3-phosphate binding [GO:0032266]"	0.131850664735496	5.39681780591285	0.00897020229656142	0.924544259854576	0.99954851282426
"L-isoleucine transaminase activity [GO:0052656]"	0.012638136781529	7.9724654070404	0.00896106691380139	0.924582577555909	0.99954851282426
"L-leucine transaminase activity [GO:0052654]"	0.012638136781529	7.9724654070404	0.00896106691380139	0.924582577555909	0.99954851282426
"L-valine transaminase activity [GO:0052655]"	0.012638136781529	7.9724654070404	0.00896106691380139	0.924582577555909	0.99954851282426
"histone acetyltransferase activity [GO:0004402]"	0.114600238434745	6.5679580697556	0.0088963151266821	0.924854741008296	0.99954851282426
"scavenger receptor activity [GO:0005044]"	-0.104023620977054	6.56451160184543	0.0084683279606601	0.926679353795673	0.99954851282426
"MAP kinase kinase kinase activity [GO:0004709]"	-0.100314115252295	5.42835272194494	0.00840407451838665	0.926957262336213	0.99954851282426
"insulin receptor binding [GO:0005158]"	-0.0900180362263951	5.34649064443747	0.00799827419979238	0.928737741857146	0.99954851282426
"ubiquitin protein ligase binding [GO:0031625]"	0.121839383750249	7.20853049671824	0.00797066157212889	0.928860531340314	0.99954851282426
"carbon-monoxide dehydrogenase (acceptor) activity [GO:0018492]"	-0.0171274003577404	7.44200213980463	0.00788579126083899	0.92923928584758	0.99954851282426
"peptide transmembrane transporter activity [GO:1904680]"	0.0264772581424342	5.89939780802112	0.00783295957629271	0.929476098270891	0.99954851282426
"dynein light intermediate chain binding [GO:0051959]"	0.117346443510077	5.79562920402579	0.00782639372442695	0.929505585166312	0.99954851282426
"protein kinase C binding [GO:0005080]"	-0.127244935403116	5.08853371528513	0.0077846990140209	0.929693125554227	0.99954851282426
"Wnt-activated receptor activity [GO:0042813]"	0.109653642402474	5.36289305386846	0.0077798051472513	0.929715171039925	0.99954851282426
"identical protein binding [GO:0042802]"	0.0751141794285089	8.8040481035754	0.00771072932133166	0.930027086693471	0.99954851282426
"nuclear receptor activity [GO:0004879]"	-0.0888187218084242	6.54207446565196	0.00732261976378012	0.931806413321684	0.99954851282426
"5-amino-6-(5-phosphoribosylamino)uracil reductase activity [GO:0008703]"	0.0128106346824841	8.20792785331505	0.00721099676538639	0.932326909026337	0.99954851282426
"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]"	0.0985825145290551	9.10297116983681	0.00711657274779576	0.932770382910506	0.99954851282426
"protein-containing complex binding [GO:0044877]"	0.102265615375636	6.62442549602046	0.00708667520529893	0.932911417248638	0.99954851282426
"amyloid-beta binding [GO:0001540]"	0.0816202759563187	5.70813256381666	0.00707735827987399	0.932955428771269	0.99954851282426
"ferrochelatase activity [GO:0004325]"	0.0212125462803037	6.43733693495768	0.00691876798194446	0.933709105569197	0.99954851282426
"S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]"	-0.0146095245448435	8.01352119719544	0.00676482369002773	0.934449068266342	0.99954851282426
"RNA-directed 5'-3' RNA polymerase activity [GO:0003968]"	0.0207299225888663	6.56866090944252	0.00675955867183475	0.934474524716174	0.99954851282426
"ribose phosphate diphosphokinase activity [GO:0004749]"	-0.0110600515522748	8.82059018058921	0.00671826425576594	0.934674531025354	0.99954851282426
"UDP-glucose 4-epimerase activity [GO:0003978]"	0.0124769715356115	8.72523277335759	0.00669796537809564	0.93477307392212	0.99954851282426
"glutamate synthase (ferredoxin) activity [GO:0016041]"	0.0232941687845001	5.78191620453228	0.00644440005723723	0.936016934020282	0.99954851282426
"calcium, potassium:sodium antiporter activity [GO:0008273]"	0.120698083493705	4.79055997222163	0.00643705579217979	0.93605332488394	0.99954851282426
"beta-lactamase activity [GO:0008800]"	-0.0166091552152713	6.75034405242112	0.00635967644527824	0.936438016913327	0.99954851282426
"NADP binding [GO:0050661]"	-0.0104741655397322	11.0152891407332	0.00621015849306517	0.9371880779018	0.99954851282426
"four-way junction helicase activity [GO:0009378]"	0.0127754022952619	9.33481048089565	0.00604094990267967	0.938047962226137	0.99954851282426
